,Tag Id,Test Date,Ambient Bias mVdc,Max Deviation from Amb mVdc,Min Deviation from Amb mVdc,Pk-Pk mVdc,Max Deviation after Calibration,Min Deviation after Calibration,Meets -105 temp spec,Meets -106 temp spec,-105 Post-Calibration meets temp spec,-106 Post-Calibration meets temp spec,,,,,,
676,J7207,3/26/2021 14:28,-4.965948,8.347834,-3.683291,12.031125,0.93524525,-1.079707664,FALSE,FALSE,TRUE,FALSE,,,,,,
677,J7197,3/26/2021 14:28,-0.9027307,0.86283282,-1.0520733,1.91490612,0.779425517,-1.231830402,TRUE,FALSE,TRUE,FALSE,,,,,,
678,J7202,3/26/2021 14:28,4.229364,3.444191,-1.622835,5.067026,0.566873624,-0.646606196,FALSE,FALSE,TRUE,FALSE,,,,,,
679,J7206,3/26/2021 14:28,1.231407,1.007563,-2.534299,3.541862,0.836674037,-0.970578353,FALSE,FALSE,TRUE,FALSE,,,,,,
680,J7200,3/26/2021 14:28,-0.4189202,0.5556075,-2.7200008,3.2756083,1.033974216,-1.724969884,FALSE,FALSE,TRUE,FALSE,,,,,,
681,J7208,3/26/2021 14:28,5.114207,1.644368,-4.3900809,6.0344489,0.870888794,-0.876840526,FALSE,FALSE,TRUE,FALSE,,,,,,
682,J7195,3/26/2021 14:28,0.5970104,6.0597536,-4.3948494,10.454603,0.441479712,-1.143967327,FALSE,FALSE,TRUE,FALSE,,,,,,
683,J7051,3/26/2021 14:28,-1.285417,7.013923,-3.899839,10.913762,1.008020299,-1.794312506,FALSE,FALSE,TRUE,FALSE,,,,,,
684,J7069,3/26/2021 14:28,5.384234,0.590248,-0.651528,1.241776,0.191661988,-0.325609012,TRUE,FALSE,TRUE,TRUE,,,,,,
685,J7182,3/26/2021 14:28,-3.857489,11.130625,-5.530804,16.661429,0.827699157,-1.154366031,FALSE,FALSE,TRUE,FALSE,,,,,,
686,J7095,3/25/2021 12:59,-0.8604382,1.0876154,-1.6776408,2.7652562,0.342590188,-0.834441275,TRUE,FALSE,TRUE,FALSE,,,,,,
687,J7178,3/25/2021 12:59,9.190894,0.359323,-1.276129,1.635452,0.576556777,-0.78832767,TRUE,FALSE,TRUE,FALSE,,,,,,
688,J7059,3/25/2021 12:59,7.682921,5.455539,-3.972281,9.42782,0.752177859,-1.188905381,FALSE,FALSE,TRUE,FALSE,,,,,,
689,J7144,3/25/2021 12:59,2.452851,7.171129,-3.3509343,10.5220633,1.189281894,-1.844083104,FALSE,FALSE,TRUE,FALSE,,,,,,
690,J7188,3/25/2021 12:59,-0.7491033,3.5398273,-1.6861027,5.22593,1.016372322,-1.471938929,FALSE,FALSE,TRUE,FALSE,,,,,,
691,J7181,3/25/2021 12:59,-0.2656472,9.8328582,-4.4114898,14.244348,1.139425384,-1.818395346,FALSE,FALSE,TRUE,FALSE,,,,,,
692,J7189,3/25/2021 12:59,-3.581727,16.482087,-9.153583,25.63567,1.583808544,-1.833355689,FALSE,FALSE,TRUE,FALSE,,,,,,
693,J7180,3/25/2021 12:59,0.7709297,1.6840143,-5.4047927,7.088807,0.511309328,-1.001378975,FALSE,FALSE,TRUE,FALSE,,,,,,
694,J7187,3/25/2021 12:46,-0.6647061,16.4624861,-8.6375579,25.100044,1.499382688,-2.285236716,FALSE,FALSE,FALSE,FALSE,,,,,,
695,J7190,3/25/2021 12:46,-2.94479,6.718199,-5.885221,12.60342,0.812986081,-2.229613252,FALSE,FALSE,FALSE,FALSE,,,,,,
696,J7193,3/25/2021 12:46,1.018099,0.535275,-1.08301368,1.61828868,0.593113553,-0.637744407,TRUE,FALSE,TRUE,FALSE,,,,,,
697,J7191,3/25/2021 12:46,-0.3321582,2.9906652,-2.5686418,5.559307,0.531199905,-1.003383289,FALSE,FALSE,TRUE,FALSE,,,,,,
698,J7110,3/24/2021 23:09,1.40441,0.359159,-0.4597188,0.8188778,0.376480812,-0.333663906,TRUE,TRUE,TRUE,TRUE,,,,,,
699,J7111,3/24/2021 23:09,-1.000126,3.950013,-8.520602,12.470615,1.435748142,-1.262576294,FALSE,FALSE,TRUE,FALSE,,,,,,
700,J7108,3/24/2021 10:26,-0.2362501,0.8943839,-0.8630629,1.7574468,0.834620735,-0.403665578,TRUE,FALSE,TRUE,FALSE,,,,,,
701,J7142,3/24/2021 10:26,3.205982,3.645171,-2.4706049,6.1157759,0.969609323,-1.776519972,FALSE,FALSE,TRUE,FALSE,,,,,,
702,J7148,3/24/2021 10:26,-0.04063697,3.00089497,-1.99466203,4.995557,1.073741868,-1.768681911,FALSE,FALSE,TRUE,FALSE,,,,,,
703,J7150,3/24/2021 10:26,12.89377,0.96906,-1.53078,2.49984,0.954839595,-1.752411747,TRUE,FALSE,TRUE,FALSE,,,,,,
704,J7147,3/24/2021 10:26,-3.677371,0.689529,-2.280006,2.969535,0.743539663,-0.94591315,FALSE,FALSE,TRUE,FALSE,,,,,,
705,J7151,3/24/2021 10:26,-0.6725174,6.6652174,-3.2650806,9.930298,0.96955328,-1.786695727,FALSE,FALSE,TRUE,FALSE,,,,,,
706,J7138,3/24/2021 10:26,3.375462,4.69116,-3.35322274,8.04438274,0.816293628,-1.344546636,FALSE,FALSE,TRUE,FALSE,,,,,,
707,J7140,3/24/2021 10:26,-3.736984,5.063464,-2.278461,7.341925,1.046326663,-1.462884177,FALSE,FALSE,TRUE,FALSE,,,,,,
708,J7141,3/24/2021 10:26,5.221469,1.626956,-1.951985,3.578941,1.506402477,-2.254493114,TRUE,FALSE,FALSE,FALSE,,,,,,
709,J7145,3/24/2021 10:26,5.902605,0.780036,-0.567691,1.347727,0.661805948,-0.492682925,TRUE,FALSE,TRUE,FALSE,,,,,,
710,J7146,3/24/2021 10:26,2.842244,0.689364,-1.9952147,2.6845787,0.545759038,-0.565012055,TRUE,FALSE,TRUE,FALSE,,,,,,
711,J7043,3/19/2021 10:04,8.798048,2.649892,-5.833463,8.483355,0.882980632,-0.584393157,FALSE,FALSE,TRUE,FALSE,,,,,,
712,J7063,3/19/2021 10:04,-5.839953,4.525472,-1.50819,6.033662,1.025445111,-1.161920675,FALSE,FALSE,TRUE,FALSE,,,,,,
713,J7060,3/19/2021 10:01,5.38153,3.38097,-1.059834,4.440804,0.936929637,-1.220069483,FALSE,FALSE,TRUE,FALSE,,,,,,
714,J7064,3/19/2021 10:01,-12.23749,6.652194,-2.49362,9.145814,1.024640569,-1.118953847,FALSE,FALSE,TRUE,FALSE,,,,,,
715,J7065,3/19/2021 10:01,-1.141879,3.328885,-2.13612,5.465005,0.657249758,-1.125860126,FALSE,FALSE,TRUE,FALSE,,,,,,
716,J7055,3/19/2021 10:01,1.657649,7.584171,-3.337461,10.921632,1.242557154,-1.79708975,FALSE,FALSE,TRUE,FALSE,,,,,,
717,J7058,3/19/2021 10:01,-4.965111,13.266823,-5.646749,18.913572,0.987359874,-1.439576084,FALSE,FALSE,TRUE,FALSE,,,,,,
718,J7070,3/19/2021 10:01,-3.772478,14.986228,-6.655742,21.64197,1.410000791,-2.2340747,FALSE,FALSE,FALSE,FALSE,,,,,,
719,J7052,3/19/2021 10:01,3.691901,0.890732,-0.906689,1.797421,0.749362256,-0.635188683,TRUE,FALSE,TRUE,FALSE,,,,,,
720,J7053,3/19/2021 10:01,-3.017189,5.43584,-2.1905,7.62634,1.041076719,-1.35830406,FALSE,FALSE,TRUE,FALSE,,,,,,
721,J7067,3/19/2021 10:01,-4.684489,7.270143,-2.939053,10.209196,1.131056926,-1.580729288,FALSE,FALSE,TRUE,FALSE,,,,,,
722,J7056,3/19/2021 10:01,12.70755,1.18802,-2.47797,3.66599,0.893010138,-0.86680974,FALSE,FALSE,TRUE,FALSE,,,,,,
723,J7062,3/19/2021 10:01,4.841976,6.902174,-2.730942,9.633116,0.784891803,-1.127294615,FALSE,FALSE,TRUE,FALSE,,,,,,
724,J7068,3/19/2021 10:01,-0.1109509,1.4845979,-1.1772921,2.66189,1.020446215,-1.368223298,TRUE,FALSE,TRUE,FALSE,,,,,,
725,J7071,3/19/2021 10:01,-1.515421,0.361287,-0.943234,1.304521,0.60057671,-0.862816737,TRUE,FALSE,TRUE,FALSE,,,,,,
726,J7066,3/19/2021 10:01,-1.058745,4.072574,-1.834801,5.907375,1.406190652,-1.635905724,FALSE,FALSE,TRUE,FALSE,,,,,,
727,J6761,3/18/2021 22:49,-13.98781,1.72507,-0.50503,2.2301,0.608339766,-0.38304652,TRUE,FALSE,TRUE,FALSE,,,,,,
728,J7044,3/18/2021 9:36,6.39634,1.282133,-2.107393,3.389526,1.331556869,-1.597703517,FALSE,FALSE,TRUE,FALSE,,,,,,
729,J6961,3/18/2021 9:36,30.70915,6.42193,-3.2433,9.66523,0.345499721,-0.474322921,FALSE,FALSE,TRUE,TRUE,,,,,,
730,J6965,3/18/2021 9:36,9.411685,7.702145,-4.381188,12.083333,0.830088076,-1.107350903,FALSE,FALSE,TRUE,FALSE,,,,,,
731,J7041,3/18/2021 9:36,-8.067744,0.365244,-0.608712,0.973956,0.331037103,-0.359072185,TRUE,FALSE,TRUE,TRUE,,,,,,
732,J6973,3/18/2021 9:36,-9.247134,9.29607101,-4.917536,14.21360701,0.422962007,-0.595114765,FALSE,FALSE,TRUE,FALSE,,,,,,
733,J7042,3/18/2021 9:36,-7.354235,8.562897,-4.252795,12.815692,1.095413292,-1.725055616,FALSE,FALSE,TRUE,FALSE,,,,,,
734,J6803,3/18/2021 9:36,-2.097425,1.513415,-3.997115,5.51053,0.384070656,-0.44363664,FALSE,FALSE,TRUE,TRUE,,,,,,
735,J6967,3/15/2021 22:59,0.6943191,4.2430409,-2.0310671,6.274108,1.518919403,-1.979604936,FALSE,FALSE,TRUE,FALSE,,,,,,
736,J6979,3/15/2021 13:25,3.068183,4.985532,-3.05407195,8.03960395,0.56251838,-1.033031546,FALSE,FALSE,TRUE,FALSE,,,,,,
737,J6972,3/12/2021 23:12,5.865968,0.507593,-2.170365,2.677958,0.362345002,-0.363946527,FALSE,FALSE,TRUE,TRUE,,,,,,
738,J6966,3/12/2021 23:12,2.399759,2.449675,-3.3072413,5.7569163,0.650522904,-1.549348947,FALSE,FALSE,TRUE,FALSE,,,,,,
739,J6968,3/12/2021 12:40,0.2151715,2.1047615,-1.3125335,3.417295,0.247945034,-0.55146805,FALSE,FALSE,TRUE,FALSE,,,,,,
740,J6970,3/12/2021 12:40,3.960267,0.420461,-1.323682,1.744143,0.189668737,-0.220000438,TRUE,FALSE,TRUE,TRUE,,,,,,
741,J6971,3/12/2021 12:40,-4.011041,1.674209,-1.229225,2.903434,1.134958522,-1.609997785,TRUE,FALSE,TRUE,FALSE,,,,,,
742,J6969,3/12/2021 12:40,-1.279407,1.34793601,-0.803757,2.15169301,1.120057412,-1.690288637,TRUE,FALSE,TRUE,FALSE,,,,,,
743,J6975,3/12/2021 12:40,-2.458474,2.8593072,-4.230709,7.0900162,1.258999489,-0.882758994,FALSE,FALSE,TRUE,FALSE,,,,,,
744,J6976,3/12/2021 12:40,-9.555896,0.981839,-3.173334,4.155173,1.163722681,-1.370711565,FALSE,FALSE,TRUE,FALSE,,,,,,
745,J6977,3/12/2021 12:40,-1.894723,5.746353,-2.636885,8.383238,1.045785318,-1.258472355,FALSE,FALSE,TRUE,FALSE,,,,,,
746,J6974,3/12/2021 12:40,3.906339,2.947888,-1.157281,4.105169,0.599001167,-0.705672261,FALSE,FALSE,TRUE,FALSE,,,,,,
747,J6978,3/12/2021 12:40,4.649936,2.143947,-2.184707,4.328654,0.877223737,-1.754149332,FALSE,FALSE,TRUE,FALSE,,,,,,
748,J6957,3/11/2021 19:22,-4.449212,5.1473899,-2.158918,7.3063079,0.367111864,-0.260378088,FALSE,FALSE,TRUE,TRUE,,,,,,
749,J6958,3/11/2021 19:22,6.973123,2.045075,-4.056666,6.101741,0.684057776,-0.695075838,FALSE,FALSE,TRUE,FALSE,,,,,,
750,J6955,3/11/2021 19:22,-2.650329,1.363992,-3.713303,5.077295,0.663842074,-0.522894722,FALSE,FALSE,TRUE,FALSE,,,,,,
751,J6956,3/11/2021 19:22,-0.5388136,1.3776612,-3.9863704,5.3640316,0.636210119,-0.790593517,FALSE,FALSE,TRUE,FALSE,,,,,,
752,J6960,3/11/2021 8:33,-3.064937,0.729831,-0.443324,1.173155,0.618340762,-0.794767328,TRUE,FALSE,TRUE,FALSE,,,,,,
753,J6962,3/11/2021 8:33,0.8077199,6.4348661,-2.3543399,8.789206,1.149693592,-1.55416733,FALSE,FALSE,TRUE,FALSE,,,,,,
754,J6964,3/11/2021 8:33,2.324148,0.442865,-2.42258393,2.86544893,0.715530484,-1.174935624,FALSE,FALSE,TRUE,FALSE,,,,,,
755,J6959,3/11/2021 8:33,-4.328627,1.701758,-4.440355,6.142113,0.949469094,-1.005853703,FALSE,FALSE,TRUE,FALSE,,,,,,
756,J6963,3/11/2021 8:33,2.919641,3.426401,-1.675915,5.102316,1.045139886,-1.456524031,FALSE,FALSE,TRUE,FALSE,,,,,,
757,J6785,3/10/2021 21:10,-1.048123,3.270381,-6.668958,9.939339,0.695160215,-0.705182128,FALSE,FALSE,TRUE,FALSE,,,,,,
758,J6863,3/10/2021 21:10,1.544395,2.233502,-0.7951517,3.0286537,0.58520716,-0.477564193,FALSE,FALSE,TRUE,FALSE,,,,,,
759,J6903,3/10/2021 21:10,4.963798,1.239771,-4.1017361,5.3415071,0.343280322,-0.582862981,FALSE,FALSE,TRUE,FALSE,,,,,,
760,J6563,3/10/2021 9:10,1.919199,1.899013,-1.4842273,3.3832403,0.499318668,-2.79003519,TRUE,FALSE,FALSE,FALSE,,,,,,
761,J6804,3/10/2021 9:10,7.10822,4.82335,-4.110607,8.933957,1.029959032,-1.577894278,FALSE,FALSE,TRUE,FALSE,,,,,,
762,J6901,3/3/2021 17:32,-4.053571,3.6457136,-7.697779,11.3434926,0.866097171,-1.084333287,FALSE,FALSE,TRUE,FALSE,,,,,,
763,J6902,3/3/2021 7:04,1.243348,3.226952,-2.665833,5.892785,0.388265587,-0.912295684,FALSE,FALSE,TRUE,FALSE,,,,,,
764,J6904,3/2/2021 18:44,-4.488896,2.560155,-5.458738,8.018893,0.910209958,-0.763022668,FALSE,FALSE,TRUE,FALSE,,,,,,
765,J6906,3/2/2021 18:44,3.845168,0.802411,-2.9694527,3.7718637,1.275470139,-2.116817574,FALSE,FALSE,FALSE,FALSE,,,,,,
766,J6899,3/2/2021 18:44,-4.256303,1.697762,-0.709239,2.407001,0.981899431,-1.308926819,TRUE,FALSE,TRUE,FALSE,,,,,,
767,J6900,3/2/2021 18:44,7.719195,3.590685,-7.80905936,11.39974436,0.967550613,-0.738747281,FALSE,FALSE,TRUE,FALSE,,,,,,
768,J6898,3/2/2021 18:44,0.2869398,1.0931372,-0.275259,1.3683962,0.788111745,-0.70180039,TRUE,FALSE,TRUE,FALSE,,,,,,
769,J6905,3/2/2021 18:44,0.3599951,2.2992979,-1.5448521,3.84415,0.763902917,-1.157377653,FALSE,FALSE,TRUE,FALSE,,,,,,
770,J6897,3/2/2021 18:44,-8.962681,5.289509,-3.296989,8.586498,1.382290573,-2.126905821,FALSE,FALSE,FALSE,FALSE,,,,,,
771,J6807,3/2/2021 8:53,3.92025,1.257163,-0.920278,2.177441,0.192462015,-0.313490395,TRUE,FALSE,TRUE,TRUE,,,,,,
772,J6858,3/1/2021 20:32,3.30407,1.192594,-0.527494,1.720088,0.316318042,-0.204044149,TRUE,FALSE,TRUE,TRUE,,,,,,
773,J6861,3/1/2021 20:32,11.8231,5.23518,-3.016945,8.252125,0.623306985,-1.098357817,FALSE,FALSE,TRUE,FALSE,,,,,,
774,J6859,3/1/2021 20:31,-5.346052,2.072179,-4.210089,6.282268,0.631654139,-0.745797102,FALSE,FALSE,TRUE,FALSE,,,,,,
775,J6860,2/26/2021 23:24,-1.702314,2.4548381,-5.724532,8.1793701,0.613835512,-0.676668121,FALSE,FALSE,TRUE,FALSE,,,,,,
776,J6850,2/26/2021 23:24,5.597154,5.842716,-3.029661,8.872377,0.24199844,-0.336363803,FALSE,FALSE,TRUE,TRUE,,,,,,
777,J6862,2/26/2021 12:26,1.06135,0.909165,-2.344516,3.253681,1.082211389,-1.285709527,FALSE,FALSE,TRUE,FALSE,,,,,,
778,J6851,2/26/2021 12:26,0.5822043,3.3313687,-2.5442513,5.87562,0.52024924,-1.034753443,FALSE,FALSE,TRUE,FALSE,,,,,,
779,J6852,2/26/2021 12:26,0.7310846,1.6260914,-4.3561106,5.982202,0.483408166,-0.495199189,FALSE,FALSE,TRUE,TRUE,,,,,,
780,J6853,2/26/2021 12:26,2.851678,2.018609,-0.700923,2.719532,0.925237363,-1.191918761,FALSE,FALSE,TRUE,FALSE,,,,,,
781,J6857,2/26/2021 12:26,0.9115767,0.6860753,-0.89057337,1.57664867,0.352218837,-0.608919714,TRUE,FALSE,TRUE,FALSE,,,,,,
782,J6854,2/26/2021 12:26,-0.9577649,3.4140709,-1.3579031,4.771974,0.971133449,-1.379639786,FALSE,FALSE,TRUE,FALSE,,,,,,
783,J6855,2/26/2021 12:26,3.658688,2.314963,-4.4760335,6.7909965,0.666350675,-0.411772282,FALSE,FALSE,TRUE,FALSE,,,,,,
784,J6856,2/26/2021 12:26,2.350448,0.791439,-0.333808,1.125247,0.323415422,-0.259556409,TRUE,FALSE,TRUE,TRUE,,,,,,
785,J6805,2/25/2021 23:20,0.3979833,4.6232467,-8.8073543,13.430601,1.160790623,-0.96888618,FALSE,FALSE,TRUE,FALSE,,,,,,
786,J6809,2/25/2021 23:14,6.099569,0.578104,-1.175148,1.753252,0.563682247,-0.505060392,TRUE,FALSE,TRUE,FALSE,,,,,,
787,J6790,2/25/2021 13:23,2.161239,8.889521,-4.515179,13.4047,0.702011144,-1.153437931,FALSE,FALSE,TRUE,FALSE,,,,,,
788,J6800,2/25/2021 13:23,1.830028,2.919707,-6.291073,9.21078,0.442582645,-0.379642831,FALSE,FALSE,TRUE,TRUE,,,,,,
789,J6801,2/25/2021 13:23,3.264375,1.873586,-3.17356743,5.04715343,0.552121524,-0.466850002,FALSE,FALSE,TRUE,FALSE,,,,,,
790,J6802,2/25/2021 13:23,-0.5888731,3.0418621,-1.9248649,4.966727,0.845948796,-1.239307973,FALSE,FALSE,TRUE,FALSE,,,,,,
791,J6806,2/25/2021 13:23,6.953057,2.415096,-5.880505,8.295601,0.604366815,-0.42391553,FALSE,FALSE,TRUE,FALSE,,,,,,
792,J6808,2/25/2021 13:23,-2.352895,1.270042,-0.678326,1.948368,0.913039468,-1.047423876,TRUE,FALSE,TRUE,FALSE,,,,,,
793,J6786,2/23/2021 21:43,14.46161,4.36065,-9.482328,13.842978,0.802757928,-0.819741898,FALSE,FALSE,TRUE,FALSE,,,,,,
794,J6793,2/23/2021 21:43,3.3993,1.158115,-0.86961,2.027725,0.730693536,-0.442744793,TRUE,FALSE,TRUE,FALSE,,,,,,
795,J6643,2/23/2021 21:43,-4.181406,0.977055,-2.322662,3.299717,0.70305404,-0.57819037,FALSE,FALSE,TRUE,FALSE,,,,,,
796,J6760,2/23/2021 21:43,8.392769,6.605691,-4.039015,10.644706,0.412736553,-0.861860277,FALSE,FALSE,TRUE,FALSE,,,,,,
797,J6788,2/23/2021 10:56,-4.312358,2.110744,-3.238374,5.349118,0.867165228,-0.662314328,FALSE,FALSE,TRUE,FALSE,,,,,,
798,J6789,2/23/2021 10:56,-0.09713286,4.77793086,-2.90129614,7.679227,0.645034801,-0.955184178,FALSE,FALSE,TRUE,FALSE,,,,,,
799,J6792,2/23/2021 10:56,-3.103353,2.04924,-4.022831,6.072071,0.811410898,-0.596846635,FALSE,FALSE,TRUE,FALSE,,,,,,
800,J6791,2/23/2021 10:56,-2.251788,1.3805591,-1.029555,2.4101141,1.189297171,-1.293907967,TRUE,FALSE,TRUE,FALSE,,,,,,
801,J6561,2/23/2021 10:56,-5.637551,1.581281,-4.892869,6.47415,0.258348175,-0.548307824,FALSE,FALSE,TRUE,FALSE,,,,,,
802,J6787,2/23/2021 10:56,-2.959942,4.541094,-2.269199,6.810293,0.399941771,-0.610521159,FALSE,FALSE,TRUE,FALSE,,,,,,
803,J6732,2/23/2021 10:56,5.826044,3.904184,-8.835791,12.739975,0.477331334,-0.808693358,FALSE,FALSE,TRUE,FALSE,,,,,,
804,J6784,2/23/2021 10:56,1.463396,1.490352,-3.439974,4.930326,1.203960706,-1.340900337,FALSE,FALSE,TRUE,FALSE,,,,,,
805,J6681,2/23/2021 10:56,-4.974125,0.726083,-2.145031,2.871114,0.339674869,-0.506959819,FALSE,FALSE,TRUE,FALSE,,,,,,
806,J6473,2/22/2021 15:30,3.006863,2.753039,-6.823904,9.576943,0.217066152,-0.284975091,FALSE,FALSE,TRUE,TRUE,,,,,,
807,J6754,2/20/2021 13:42,12.74629,7.81871,-15.288755,23.107465,1.79821527,-1.282749556,FALSE,FALSE,TRUE,FALSE,,,,,,
808,E0989,2/19/2021 18:33,2.060028,2.826601,-6.696949,9.52355,0.529253401,-0.57916977,FALSE,FALSE,TRUE,FALSE,,,,,,
809,J6757,2/19/2021 18:33,11.3734,10.03135,-23.22008,33.25143,0.874298961,-1.061462616,FALSE,FALSE,TRUE,FALSE,,,,,,
810,J6758,2/19/2021 18:33,7.629814,1.152455,-3.868739,5.021194,0.778754905,-1.173587078,FALSE,FALSE,TRUE,FALSE,,,,,,
811,J6763,2/19/2021 18:33,7.283092,1.983325,-4.861052,6.844377,0.232256165,-0.388019324,FALSE,FALSE,TRUE,TRUE,,,,,,
812,J6755,2/19/2021 18:33,9.262717,0.986243,-1.756925,2.743168,1.037343921,-1.537764722,TRUE,FALSE,TRUE,FALSE,,,,,,
813,J6756,2/19/2021 18:33,5.493829,6.690391,-13.146274,19.836665,0.740577317,-0.689240107,FALSE,FALSE,TRUE,FALSE,,,,,,
814,J6759,2/19/2021 18:33,7.963237,2.235933,-2.468939,4.704872,0.861010704,-0.484961197,FALSE,FALSE,TRUE,FALSE,,,,,,
815,J6729,2/19/2021 18:33,-4.947691,2.983457,-6.278179,9.261636,0.618763404,-0.648404148,FALSE,FALSE,TRUE,FALSE,,,,,,
816,J6762,2/19/2021 18:33,3.592215,6.278738,-13.979085,20.257823,0.811659193,-1.089828442,FALSE,FALSE,TRUE,FALSE,,,,,,
817,J6645,2/18/2021 18:45,-4.584951,2.531958,-5.949769,8.481727,0.299137006,-0.421475711,FALSE,FALSE,TRUE,TRUE,,,,,,
818,J6636,2/18/2021 7:01,3.467517,0.797763,-0.700997,1.49876,0.479656001,-0.599879365,TRUE,FALSE,TRUE,FALSE,,,,,,
819,J6730,2/18/2021 7:01,-2.155415,0.388463,-0.619829,1.008292,0.516805372,-0.4785846,TRUE,FALSE,TRUE,FALSE,,,,,,
820,J6724,2/17/2021 18:58,13.96904,2.249,-5.628656,7.877656,0.753776998,-0.924283785,FALSE,FALSE,TRUE,FALSE,,,,,,
821,J6726,2/17/2021 18:58,6.345495,1.606039,-0.68377,2.289809,0.416934965,-0.457235067,TRUE,FALSE,TRUE,TRUE,,,,,,
822,J6727,2/17/2021 18:58,4.362424,0.889725,-0.701423,1.591148,0.835496777,-1.093921751,TRUE,FALSE,TRUE,FALSE,,,,,,
823,J6725,2/17/2021 18:58,1.749248,3.91057,-10.603133,14.513703,0.948179982,-1.148565855,FALSE,FALSE,TRUE,FALSE,,,,,,
824,J6731,2/17/2021 18:58,0.7600792,1.1851258,-3.4929012,4.678027,0.490778017,-0.716213961,FALSE,FALSE,TRUE,FALSE,,,,,,
825,J6644,2/17/2021 18:58,-2.197325,2.031525,-2.294515,4.32604,0.423014814,-0.996387887,FALSE,FALSE,TRUE,FALSE,,,,,,
826,J6728,2/17/2021 18:58,-2.031687,0.840937,-1.300262,2.141199,0.902407145,-1.034947897,TRUE,FALSE,TRUE,FALSE,,,,,,
827,J6733,2/17/2021 18:58,-1.037105,1.2773138,-0.557696,1.8350098,0.946560603,-1.378569055,TRUE,FALSE,TRUE,FALSE,,,,,,
828,J6621,2/17/2021 18:58,61.40691,0.03499,-1.54714,1.58213,0.408179822,-0.683130388,TRUE,FALSE,TRUE,FALSE,,,,,,
829,J6676,2/17/2021 18:58,7.902794,3.353356,-7.4291025,10.7824585,0.658165497,-0.676230451,FALSE,FALSE,TRUE,FALSE,,,,,,
830,J6672,2/16/2021 14:55,2.4799,0.348461,-2.9717757,3.3202367,0.608054913,-0.597833467,FALSE,FALSE,TRUE,FALSE,,,,,,
831,J6678,2/16/2021 14:55,-0.8503585,0.2147447,-1.8799475,2.0946922,0.30620629,-0.832936869,TRUE,FALSE,TRUE,FALSE,,,,,,
832,J6682,2/11/2021 22:47,9.993001,6.986439,-15.092199,22.078638,0.648761996,-0.923057335,FALSE,FALSE,TRUE,FALSE,,,,,,
833,J6680,2/11/2021 22:47,-0.6111744,0.3410304,-1.5166976,1.857728,0.590747513,-0.81482481,TRUE,FALSE,TRUE,FALSE,,,,,,
834,J6686,2/11/2021 22:47,1.545767,4.136171,-10.930046,15.066217,0.339227228,-0.403485869,FALSE,FALSE,TRUE,TRUE,,,,,,
835,J6689,2/11/2021 22:47,-1.323734,1.5904936,-3.450853,5.0413466,0.553275425,-0.579740691,FALSE,FALSE,TRUE,FALSE,,,,,,
836,J6683,2/11/2021 22:47,-42.32406,0.4215,-1.14655,1.56805,0.521058072,-0.732575371,TRUE,FALSE,TRUE,FALSE,,,,,,
837,J6684,2/11/2021 22:47,-3.264152,3.0525451,-1.642046,4.6945911,0.901929957,-1.345292631,FALSE,FALSE,TRUE,FALSE,,,,,,
838,J6685,2/11/2021 22:47,1.94666,0.889153,-2.3844815,3.2736345,0.371498549,-0.391625595,FALSE,FALSE,TRUE,TRUE,,,,,,
839,J6687,2/11/2021 22:47,0.1565928,1.8935772,-0.3370005,2.2305777,1.021354042,-1.311440762,TRUE,FALSE,TRUE,FALSE,,,,,,
840,J6688,2/11/2021 22:47,2.414841,2.290757,-5.290627,7.581384,0.313655912,-0.609960846,FALSE,FALSE,TRUE,FALSE,,,,,,
841,J6679,2/10/2021 19:26,0.4243175,1.1809945,-3.0537355,4.23473,0.594879342,-0.590320706,FALSE,FALSE,TRUE,FALSE,,,,,,
842,J6670,2/10/2021 8:32,0.6618619,2.7731851,-1.642032,4.4152171,0.25996278,-0.327268649,FALSE,FALSE,TRUE,TRUE,,,,,,
843,J6675,2/10/2021 8:32,6.925733,1.427626,-0.804939,2.232565,0.374703135,-0.798324376,TRUE,FALSE,TRUE,FALSE,,,,,,
844,J6671,2/10/2021 8:32,6.267792,0.498957,-2.721621,3.220578,0.542206886,-0.59664093,FALSE,FALSE,TRUE,FALSE,,,,,,
845,J6677,2/10/2021 8:32,1.363872,0.69656,-3.188048,3.884608,0.314113487,-0.751515846,FALSE,FALSE,TRUE,FALSE,,,,,,
846,J6673,2/9/2021 17:02,-0.4583268,1.295998,-1.1508072,2.4468052,0.771008644,-0.668093546,TRUE,FALSE,TRUE,FALSE,,,,,,
847,J6674,2/9/2021 17:02,-50.01891,1.61104,-1.71392,3.32496,0.606012269,-0.518492211,TRUE,FALSE,TRUE,FALSE,,,,,,
848,J6649,2/5/2021 22:32,4.466478,0.389655,-2.071101,2.460756,0.422543424,-0.617056615,FALSE,FALSE,TRUE,FALSE,,,,,,
849,J6646,2/5/2021 22:32,0.5269859,7.2369291,-2.5677219,9.804651,1.136041225,-1.397156954,FALSE,FALSE,TRUE,FALSE,,,,,,
850,J6647,2/5/2021 22:32,-4.79824,4.0250476,-2.844799,6.8698466,0.839971003,-1.51311879,FALSE,FALSE,TRUE,FALSE,,,,,,
851,J6648,2/5/2021 22:32,-0.601723,4.591652,-2.999007,7.590659,0.402273845,-0.855777788,FALSE,FALSE,TRUE,FALSE,,,,,,
